                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                  1.946,                 2.1416,                 1.9064,                0.46399,                0.29915,                0.33053,                0.14102,                 2.3777,                 2.6222,                 2.3493,              0.0012709,              0.0012709,              0.0012709
                     26,                 1.9606,                 2.1078,                 1.9127,                 0.6875,                0.24311,                 0.4489,                0.11167,                 2.3039,                 2.6536,                 2.2722,              0.0012544,              0.0012544,              0.0012544
                     27,                 1.9052,                 2.0384,                 1.8809,                0.42593,                0.25594,                0.33147,                0.12338,                  2.325,                 2.4442,                 2.2103,              0.0012379,              0.0012379,              0.0012379
                     28,                 1.8892,                 2.0612,                 1.8728,                0.51842,                0.16477,                0.31771,                0.10013,                 2.3773,                  2.899,                 2.3611,              0.0012214,              0.0012214,              0.0012214
                     29,                 1.8866,                 2.0732,                 1.8853,                0.56439,                0.27398,                0.42553,                0.15547,                 2.3524,                  2.404,                 2.3058,              0.0012049,              0.0012049,              0.0012049
                     30,                 1.9253,                 2.0508,                 1.9108,                0.57589,                0.21035,                0.41007,                0.14078,                 2.3663,                 2.4972,                 2.3016,              0.0011884,              0.0011884,              0.0011884
                     31,                 1.8936,                 1.9964,                 1.8476,                0.49744,                0.24929,                 0.3258,                0.13832,                 2.3167,                 2.6307,                 2.1807,              0.0011719,              0.0011719,              0.0011719
                     32,                 1.8709,                 2.0003,                 1.8292,                0.41136,                0.29867,                0.33453,                0.12738,                 2.3962,                 2.6161,                 2.2994,              0.0011554,              0.0011554,              0.0011554
                     33,                 1.8315,                 1.9511,                 1.8084,                 0.5625,                0.24929,                0.41189,                0.15323,                 2.3919,                 2.4517,                 2.3431,              0.0011389,              0.0011389,              0.0011389
                     34,                 1.8155,                 1.8953,                 1.8067,                0.45476,                0.22222,                0.34818,                0.15419,                 2.2957,                 2.4657,                 2.2148,              0.0011224,              0.0011224,              0.0011224
                     35,                 1.8715,                 1.9666,                 1.8205,                0.38342,                0.26733,                0.30613,                0.13944,                 2.3829,                 2.6043,                 2.2593,              0.0011059,              0.0011059,              0.0011059
                     36,                 1.8639,                 1.9612,                 1.8267,                0.37477,                0.25451,                  0.254,                0.09781,                 2.3188,                 2.6626,                 2.1412,              0.0010894,              0.0010894,              0.0010894
                     37,                 1.8285,                 1.9247,                 1.8177,                0.47352,                0.30532,                0.36873,                0.13273,                 2.3044,                 2.5271,                 2.2703,              0.0010729,              0.0010729,              0.0010729
                     38,                 1.7954,                 1.8713,                  1.808,                0.64423,                0.21083,                0.40448,                 0.2149,                 2.2886,                 2.4934,                 2.3197,              0.0010564,              0.0010564,              0.0010564
                     39,                 1.7781,                  1.885,                 1.7997,                0.42708,                0.24264,                0.32163,                0.15709,                 2.4125,                 2.4314,                 2.2917,              0.0010399,              0.0010399,              0.0010399
                     40,                 1.7772,                 1.8703,                 1.7755,                0.75398,                0.20252,                0.28303,                0.12325,                 2.4925,                 2.6579,                 2.4514,              0.0010234,              0.0010234,              0.0010234
                     41,                 1.7745,                 1.8285,                 1.7805,                0.44298,                0.31292,                0.34507,                0.11867,                 2.5453,                 2.4248,                 2.4481,              0.0010069,              0.0010069,              0.0010069
                     42,                 1.8047,                 1.8535,                 1.8196,                0.37485,                0.25618,                0.28422,                0.12935,                 2.3925,                 2.4059,                 2.3187,             0.00099036,             0.00099036,             0.00099036
                     43,                 1.7715,                 1.8637,                  1.773,                0.41667,                0.32906,                0.38774,                0.17264,                 2.2814,                 2.2476,                 2.2418,             0.00097386,             0.00097386,             0.00097386
                     44,                 1.7401,                 1.7662,                 1.7291,                0.42117,                 0.2982,                0.25836,                0.10335,                 2.3127,                 2.6322,                 2.2867,             0.00095736,             0.00095736,             0.00095736
                     45,                 1.7412,                 1.7768,                 1.7306,                0.31677,                 0.2113,                  0.214,                0.08118,                 2.4164,                 2.7069,                 2.4296,             0.00094085,             0.00094085,             0.00094085
                     46,                 1.7397,                 1.7544,                 1.7512,                 0.3984,                0.27208,                 0.3105,                0.12785,                 2.3997,                 2.5788,                 2.2598,             0.00092435,             0.00092435,             0.00092435
                     47,                 1.7012,                 1.7045,                 1.7225,                0.48252,                0.32479,                0.34586,                0.13502,                 2.4392,                 2.4355,                 2.3398,             0.00090785,             0.00090785,             0.00090785
                     48,                 1.7082,                 1.7464,                 1.7397,                0.34494,                0.32241,                  0.294,                0.11827,                 2.4419,                 2.3818,                 2.3382,             0.00089134,             0.00089134,             0.00089134
                     49,                 1.7097,                 1.7222,                  1.726,                0.45451,                0.31102,                0.35522,                0.13885,                 2.3987,                 2.3624,                 2.2868,             0.00087484,             0.00087484,             0.00087484
                     50,                 1.6895,                   1.67,                 1.6976,                0.48087,                0.34188,                0.38232,                0.15684,                 2.3668,                 2.3058,                 2.2797,             0.00085834,             0.00085834,             0.00085834
                     51,                 1.6781,                 1.6856,                 1.7067,                0.51902,                0.33618,                0.44469,                0.16516,                 2.3954,                 2.3665,                 2.3162,             0.00084184,             0.00084184,             0.00084184
                     52,                 1.6965,                 1.6711,                 1.7086,                0.40729,                0.35565,                 0.3185,                0.12791,                  2.415,                 2.5762,                  2.306,             0.00082533,             0.00082533,             0.00082533
                     53,                 1.6639,                 1.6504,                 1.7039,                0.40533,                0.34188,                0.36696,                0.15629,                 2.4184,                 2.3505,                 2.3521,             0.00080883,             0.00080883,             0.00080883
                     54,                 1.6427,                 1.6627,                 1.6923,                0.44344,                0.37369,                0.41722,                0.16283,                 2.4431,                 2.3035,                 2.4369,             0.00079233,             0.00079233,             0.00079233
                     55,                  1.626,                 1.6102,                  1.672,                0.33534,                  0.368,                0.31285,                0.12812,                 2.4589,                 2.5195,                 2.4377,             0.00077582,             0.00077582,             0.00077582
                     56,                 1.5952,                 1.5775,                 1.6479,                0.31466,                0.29867,                0.30363,                0.13179,                 2.5498,                 2.3496,                 2.5637,             0.00075932,             0.00075932,             0.00075932
                     57,                 1.6284,                 1.5989,                 1.6954,                0.42415,                0.36012,                0.38473,                0.17122,                  2.387,                 2.2055,                 2.3027,             0.00074282,             0.00074282,             0.00074282
                     58,                  1.599,                 1.5837,                 1.6622,                0.36977,                0.28538,                0.32104,                 0.1448,                 2.4166,                 2.3859,                 2.3309,             0.00072631,             0.00072631,             0.00072631
                     59,                 1.6157,                 1.5662,                  1.666,                0.45585,                0.31054,                 0.3383,                0.13881,                 2.4371,                 2.4437,                 2.4017,             0.00070981,             0.00070981,             0.00070981
                     60,                  1.629,                 1.5687,                 1.6704,                0.39714,                0.30262,                 0.2895,                0.11972,                 2.3995,                 2.4168,                 2.4068,             0.00069331,             0.00069331,             0.00069331
                     61,                 1.6052,                 1.5496,                 1.6544,                0.45574,                0.29202,                0.38849,                0.16184,                 2.4099,                 2.3765,                 2.4493,              0.0006768,              0.0006768,              0.0006768
                     62,                 1.5635,                 1.5025,                  1.647,                0.40434,                0.35375,                0.35894,                0.16563,                 2.4518,                  2.449,                 2.4744,              0.0006603,              0.0006603,              0.0006603
                     63,                 1.5707,                 1.4979,                 1.6333,                0.39048,                0.36657,                0.35557,                0.14613,                 2.3873,                 2.2632,                 2.4297,              0.0006438,              0.0006438,              0.0006438
                     64,                 1.5439,                 1.4547,                 1.6044,                 0.3747,                0.31671,                0.30754,                0.11855,                 2.3952,                 2.5303,                 2.3832,             0.00062729,             0.00062729,             0.00062729
                     65,                 1.5037,                 1.4278,                  1.579,                0.39159,                 0.2849,                0.27698,                0.11326,                 2.4632,                 2.6585,                 2.4384,             0.00061079,             0.00061079,             0.00061079
                     66,                 1.5326,                 1.4302,                 1.6148,                0.38539,                0.29725,                0.31042,                 0.1486,                 2.4943,                 2.4089,                  2.464,             0.00059429,             0.00059429,             0.00059429
                     67,                 1.5317,                 1.4406,                 1.5983,                0.29375,                0.32906,                 0.2475,                0.09683,                 2.4869,                 2.4973,                  2.503,             0.00057778,             0.00057778,             0.00057778
                     68,                 1.5015,                 1.4382,                 1.5816,                0.32727,                0.34141,                0.29795,                0.13214,                 2.5034,                   2.33,                 2.5011,             0.00056128,             0.00056128,             0.00056128
                     69,                 1.4929,                 1.4057,                 1.5626,                0.35792,                 0.2963,                0.30273,                0.12409,                 2.5362,                 2.3924,                 2.4589,             0.00054478,             0.00054478,             0.00054478
                     70,                 1.5302,                 1.4518,                  1.577,                0.35077,                0.33476,                0.35806,                0.15199,                 2.4374,                 2.3173,                 2.4023,             0.00052827,             0.00052827,             0.00052827
                     71,                 1.4765,                 1.3829,                 1.5511,                0.35658,                0.32858,                0.33659,                0.14572,                  2.476,                  2.472,                 2.4921,             0.00051177,             0.00051177,             0.00051177
                     72,                 1.4765,                 1.4173,                 1.5665,                0.41519,                0.34141,                0.37378,                0.14915,                 2.4978,                 2.4274,                 2.5914,             0.00049527,             0.00049527,             0.00049527
                     73,                 1.4681,                 1.3604,                 1.5489,                0.38791,                0.37274,                0.34525,                0.16105,                 2.5219,                 2.2955,                  2.545,             0.00047876,             0.00047876,             0.00047876
                     74,                 1.5267,                 1.4619,                 1.6032,                0.49656,                0.34141,                0.36221,                0.16256,                  2.492,                 2.2526,                 2.5375,             0.00046226,             0.00046226,             0.00046226
                     75,                 1.4819,                 1.3525,                 1.5417,                0.39615,                0.39791,                0.34522,                0.14991,                 2.4578,                 2.3338,                 2.4681,             0.00044576,             0.00044576,             0.00044576
                     76,                 1.4424,                 1.3133,                 1.5369,                0.40488,                0.37369,                0.37879,                0.16695,                 2.4798,                 2.2771,                 2.5657,             0.00042925,             0.00042925,             0.00042925
                     77,                 1.4112,                 1.2942,                 1.5097,                 0.3824,                0.34914,                0.31011,                0.12795,                 2.5068,                 2.3776,                 2.5509,             0.00041275,             0.00041275,             0.00041275
                     78,                 1.3991,                 1.2867,                 1.5141,                0.37371,                 0.3471,                0.33431,                 0.1456,                 2.4417,                   2.36,                 2.4553,             0.00039625,             0.00039625,             0.00039625
                     79,                  1.434,                 1.2924,                 1.5175,                0.36039,                0.34093,                0.31176,                0.14027,                 2.5025,                 2.4111,                 2.4534,             0.00037974,             0.00037974,             0.00037974
                     80,                 1.4156,                 1.2668,                 1.4867,                0.37378,                0.35945,                0.33545,                0.14538,                 2.4937,                 2.3306,                 2.4772,             0.00036324,             0.00036324,             0.00036324
                     81,                 1.3801,                 1.2144,                 1.4639,                 0.3978,                0.33141,                0.31663,                0.14226,                 2.5336,                 2.3008,                 2.5887,             0.00034674,             0.00034674,             0.00034674
                     82,                 1.3695,                 1.2313,                  1.465,                0.34141,                0.35992,                0.32174,                0.14083,                 2.5146,                 2.4284,                 2.5146,             0.00033023,             0.00033023,             0.00033023
                     83,                 1.4008,                 1.2365,                 1.4861,                0.35813,                0.37227,                0.33835,                0.15176,                 2.4678,                 2.2427,                 2.4912,             0.00031373,             0.00031373,             0.00031373
                     84,                 1.3728,                 1.2718,                 1.4858,                0.40564,                0.32811,                0.36639,                0.16013,                 2.3792,                  2.298,                 2.4197,             0.00029723,             0.00029723,             0.00029723
                     85,                 1.3202,                 1.1962,                 1.4376,                0.38375,                0.38462,                0.33139,                0.14524,                 2.4624,                 2.2495,                 2.4638,             0.00028072,             0.00028072,             0.00028072
                     86,                 1.3511,                 1.2003,                  1.446,                0.39585,                 0.3471,                0.32786,                0.15157,                 2.4429,                 2.3501,                 2.4608,             0.00026422,             0.00026422,             0.00026422
                     87,                 1.3496,                 1.1911,                 1.4555,                0.41026,                0.35847,                0.30658,                0.13664,                 2.4618,                 2.3228,                 2.4644,             0.00024772,             0.00024772,             0.00024772
                     88,                 1.3245,                 1.1714,                 1.4644,                0.35236,                0.35375,                0.32231,                0.15035,                   2.46,                 2.3067,                 2.4706,             0.00023121,             0.00023121,             0.00023121
