                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     10,                 2.1096,                 2.4119,                 2.0243,                   0.35,                0.08974,                0.21933,                 0.1126,                 2.4794,                 2.8266,                  2.416,               0.001547,               0.001547,               0.001547
                     11,                  2.121,                 2.3984,                 2.0192,                 0.2636,                0.03846,                0.09202,                0.04153,                 2.4388,                 3.7408,                 2.4274,              0.0015336,              0.0015336,              0.0015336
                     12,                 2.0865,                 2.3295,                 2.0204,                    0.4,                0.15385,                0.28242,                0.15125,                   2.34,                  2.682,                 2.3168,              0.0015203,              0.0015203,              0.0015203
                     13,                 2.1009,                 2.3026,                 1.9778,                   0.24,                0.15385,                0.19003,                0.06858,                 2.5036,                 2.9357,                 2.4951,               0.001507,               0.001507,               0.001507
                     14,                 2.0131,                 2.3447,                 1.9849,                0.20051,                0.05128,                0.11259,                0.05507,                 2.4725,                 2.7212,                 2.3924,              0.0014936,              0.0014936,              0.0014936
                     15,                 2.0253,                 2.2929,                 2.0077,                   0.25,                0.08974,                0.17808,                0.06331,                 2.6409,                  2.574,                 2.5335,              0.0014803,              0.0014803,              0.0014803
                     16,                 2.0625,                 2.3314,                 2.0172,                  0.125,                0.02564,                  0.068,                 0.0204,                 2.4162,                 2.9855,                 2.4814,               0.001467,               0.001467,               0.001467
                     17,                 2.0412,                  2.334,                 2.0056,                   0.25,                0.02564,                0.13141,                0.06601,                 2.4953,                 2.8706,                 2.4824,              0.0014536,              0.0014536,              0.0014536
                     18,                 2.0488,                 2.2407,                 1.9779,                    0.2,                0.07692,                0.12604,                0.05344,                 2.4806,                 2.7277,                 2.3242,              0.0014403,              0.0014403,              0.0014403
                     19,                 2.0339,                 2.2378,                  1.974,                 0.1431,                0.01282,                0.06723,                0.03361,                 2.4325,                 2.6254,                 2.3146,               0.001427,               0.001427,               0.001427
                     20,                 1.9874,                  2.186,                 1.9351,                   0.25,                 0.0641,                0.14977,                0.07837,                 2.3952,                  2.575,                 2.4037,              0.0014136,              0.0014136,              0.0014136
                     21,                 1.9701,                 2.1614,                 1.9209,                0.42857,                0.07692,                0.25832,                0.14315,                 2.3257,                 2.5868,                 2.4359,              0.0014003,              0.0014003,              0.0014003
                     22,                 1.9905,                 2.2237,                 1.9662,                0.31183,                0.14103,                0.20546,                0.11162,                 2.2919,                  2.801,                  2.271,              0.0013869,              0.0013869,              0.0013869
                     23,                 1.9878,                 2.2038,                 1.9586,                  0.225,                0.11538,                0.15571,                 0.0675,                 2.3977,                 2.7104,                 2.2656,              0.0013736,              0.0013736,              0.0013736
                     24,                 2.0034,                 2.2068,                  1.959,                0.17892,                0.05128,                0.09771,                0.05527,                 2.2912,                 2.8507,                 2.2847,              0.0013603,              0.0013603,              0.0013603
                     25,                 1.9784,                 2.1679,                 1.9294,                   0.72,                 0.1472,                0.42074,                0.12936,                 2.3349,                 2.8239,                 2.3323,              0.0013469,              0.0013469,              0.0013469
                     26,                 1.9485,                 2.0801,                  1.918,                0.26316,                0.12821,                0.19035,                0.09972,                 2.4137,                 2.6325,                 2.4266,              0.0013336,              0.0013336,              0.0013336
                     27,                 1.9022,                 2.0688,                  1.913,                0.76471,                0.12156,                0.44636,                0.19079,                 2.4105,                 2.4473,                 2.4172,              0.0013203,              0.0013203,              0.0013203
                     28,                 1.9148,                 2.1027,                  1.921,                0.17857,                 0.0641,                0.10326,                0.04214,                  2.381,                 2.6363,                 2.3603,              0.0013069,              0.0013069,              0.0013069
                     29,                 1.9083,                 2.1049,                 1.9035,                    0.2,                0.12821,                0.17253,                0.08152,                 2.2951,                 2.5285,                 2.1984,              0.0012936,              0.0012936,              0.0012936
                     30,                 1.9283,                 2.0771,                 1.9172,                 0.3793,                0.11538,                0.22333,                0.11198,                 2.3453,                 2.5026,                 2.2335,              0.0012803,              0.0012803,              0.0012803
                     31,                 1.9051,                 1.9991,                 1.8688,                 0.7381,                0.13438,                0.42214,                  0.183,                 2.3031,                 2.9198,                 2.1898,              0.0012669,              0.0012669,              0.0012669
                     32,                 1.9281,                 2.0316,                 1.8724,                0.22917,                0.14103,                0.16071,                0.06505,                 2.3063,                 2.6277,                 2.3067,              0.0012536,              0.0012536,              0.0012536
                     33,                 1.8684,                 1.9659,                 1.8378,                0.23529,                0.10256,                0.16762,                0.07918,                 2.3642,                 2.4652,                 2.3344,              0.0012402,              0.0012402,              0.0012402
                     34,                 1.8232,                 1.9293,                 1.8486,                  0.625,                0.07028,                   0.33,                0.06146,                 2.3074,                 2.8631,                 2.3514,              0.0012269,              0.0012269,              0.0012269
                     35,                 1.8864,                 1.9885,                 1.8901,                0.78571,                0.12108,                0.45073,                0.17993,                 2.3396,                 2.6725,                 2.3918,              0.0012136,              0.0012136,              0.0012136
                     36,                 1.8946,                 1.9462,                 1.8756,                0.15217,                0.08974,                0.10227,                0.04092,                 2.3705,                 2.7233,                  2.238,              0.0012002,              0.0012002,              0.0012002
                     37,                 1.8417,                 1.9491,                 1.8244,                   0.75,                0.17284,                0.48146,                0.20809,                 2.4197,                 2.5656,                 2.4463,              0.0011869,              0.0011869,              0.0011869
                     38,                   1.82,                 1.9199,                 1.8241,                0.73741,                0.12156,                0.44128,                0.18461,                 2.3604,                  2.592,                 2.3138,              0.0011736,              0.0011736,              0.0011736
                     39,                  1.811,                 1.9337,                 1.8294,                   0.25,                0.15385,                0.20639,                0.09878,                 2.3399,                 2.3846,                 2.2622,              0.0011602,              0.0011602,              0.0011602
                     40,                 1.7829,                 1.9078,                 1.7971,                0.24194,                0.19231,                 0.2257,                0.09769,                 2.3974,                 2.5998,                 2.3943,              0.0011469,              0.0011469,              0.0011469
                     41,                 1.7827,                  1.865,                 1.7914,                0.14215,                0.08974,                0.08824,                0.03921,                 2.4832,                 2.9895,                 2.4104,              0.0011336,              0.0011336,              0.0011336
                     42,                 1.8254,                 1.9287,                 1.8386,                0.21739,                0.12821,                0.16262,                0.07794,                 2.3183,                 2.6239,                 2.3118,              0.0011202,              0.0011202,              0.0011202
                     43,                 1.8347,                 1.9227,                 1.8277,                   0.68,                0.12156,                0.40383,                0.14812,                 2.3441,                 2.6268,                 2.2341,              0.0011069,              0.0011069,              0.0011069
                     44,                 1.7859,                 1.8179,                 1.7923,                0.58654,                0.15954,                 0.3721,                0.18397,                  2.357,                 2.4777,                 2.3156,              0.0010936,              0.0010936,              0.0010936
                     45,                 1.7685,                 1.8345,                 1.7691,                0.27778,                0.12821,                0.21039,                 0.0867,                 2.3659,                 2.6923,                 2.3769,              0.0010802,              0.0010802,              0.0010802
                     46,                 1.7697,                 1.7958,                 1.7771,                0.45833,                0.07028,                0.25708,                0.11132,                 2.4173,                 2.3902,                  2.314,              0.0010669,              0.0010669,              0.0010669
                     47,                 1.7268,                 1.7425,                 1.7554,                0.18919,                0.17949,                0.18693,                0.10181,                 2.2905,                 2.5304,                 2.3426,              0.0010535,              0.0010535,              0.0010535
                     48,                 1.7445,                  1.802,                 1.7948,                0.64103,                0.11491,                0.38005,                0.22398,                 2.2898,                 2.4163,                  2.323,              0.0010402,              0.0010402,              0.0010402
                     49,                 1.7255,                 1.7718,                 1.7707,                0.79157,                0.15297,                 0.4422,                 0.1839,                 2.3338,                 2.4314,                 2.2641,              0.0010269,              0.0010269,              0.0010269
                     50,                 1.7199,                 1.7588,                 1.7291,                0.67857,                0.13438,                0.41337,                0.15341,                 2.4222,                 2.5627,                 2.3265,              0.0010135,              0.0010135,              0.0010135
                     51,                 1.7414,                  1.744,                 1.7533,                0.78571,                0.16002,                0.48692,                0.19361,                  2.428,                 2.3997,                 2.3357,              0.0010002,              0.0010002,              0.0010002
                     52,                 1.7475,                 1.7389,                 1.7508,                0.14062,                0.11538,                0.09498,                0.04935,                 2.4122,                 2.7212,                  2.323,             0.00098686,             0.00098686,             0.00098686
                     53,                 1.7157,                 1.7003,                 1.7414,                0.62656,                0.16572,                0.38688,                0.14626,                 2.4447,                 2.6276,                 2.3364,             0.00097353,             0.00097353,             0.00097353
                     54,                 1.6942,                 1.7115,                 1.7355,                0.62692,                0.23647,                0.43346,                0.15967,                 2.4651,                 2.5868,                 2.4335,             0.00096019,             0.00096019,             0.00096019
                     55,                  1.691,                 1.6565,                 1.7223,                0.28261,                0.16667,                0.19542,                0.09561,                 2.3028,                 2.4555,                 2.2808,             0.00094686,             0.00094686,             0.00094686
                     56,                 1.6518,                 1.6192,                 1.6868,                0.63426,                0.19801,                0.42525,                0.18474,                 2.4419,                 2.3843,                 2.3848,             0.00093352,             0.00093352,             0.00093352
                     57,                 1.6588,                 1.6585,                 1.7298,                   0.25,                0.17949,                0.22539,                0.10803,                  2.421,                 2.3726,                 2.4785,             0.00092018,             0.00092018,             0.00092018
                     58,                 1.6421,                 1.6342,                 1.7061,                0.54756,                 0.1472,                0.35065,                0.14286,                 2.4345,                  2.445,                 2.4072,             0.00090685,             0.00090685,             0.00090685
                     59,                 1.6637,                 1.6053,                 1.7133,                0.51905,                0.17901,                0.33981,                0.15781,                 2.4331,                 2.5276,                 2.4275,             0.00089351,             0.00089351,             0.00089351
                     60,                 1.6676,                 1.6334,                 1.7186,                0.46992,                0.20418,                0.32428,                0.12492,                 2.4517,                 2.7647,                  2.444,             0.00088018,             0.00088018,             0.00088018
                     61,                 1.6202,                 1.5988,                 1.6818,                 0.6775,                0.19706,                0.44802,                0.17941,                 2.4386,                 2.3751,                 2.4363,             0.00086684,             0.00086684,             0.00086684
                     62,                 1.6117,                 1.5642,                 1.6806,                   0.55,                0.18519,                0.37219,                0.17094,                 2.3923,                 2.4206,                 2.4166,              0.0008535,              0.0008535,              0.0008535
                     63,                 1.6218,                 1.5508,                 1.6915,                 0.7069,                0.17236,                0.45661,                0.19203,                 2.3222,                 2.3845,                 2.4092,             0.00084017,             0.00084017,             0.00084017
                     64,                 1.6024,                 1.5199,                 1.6618,                0.15606,                0.14103,                0.11662,                0.06224,                 2.5245,                  2.619,                 2.4355,             0.00082683,             0.00082683,             0.00082683
                     65,                 1.5678,                 1.4804,                 1.6303,                0.54474,                0.19041,                0.36263,                0.16226,                 2.4726,                 2.4265,                 2.4998,              0.0008135,              0.0008135,              0.0008135
                     66,                 1.5625,                 1.4826,                 1.6509,                0.74242,                0.22982,                0.49876,                0.20327,                 2.5517,                 2.4204,                 2.5705,             0.00080016,             0.00080016,             0.00080016
                     67,                 1.5755,                 1.4944,                 1.6449,                0.41126,                 0.2037,                0.30518,                0.14011,                 2.5509,                 2.3935,                 2.5824,             0.00078682,             0.00078682,             0.00078682
                     68,                 1.5519,                 1.5134,                 1.6282,                 0.4809,                0.19753,                 0.3269,                0.12675,                 2.4947,                 2.4169,                 2.5042,             0.00077349,             0.00077349,             0.00077349
                     69,                 1.5439,                 1.4779,                 1.6092,                0.47568,                 0.2037,                 0.3472,                0.14924,                 2.6134,                 2.4842,                 2.5649,             0.00076015,             0.00076015,             0.00076015
                     70,                  1.599,                 1.4913,                  1.646,                0.51562,                 0.2284,                0.38136,                0.18051,                  2.559,                 2.2303,                 2.5588,             0.00074682,             0.00074682,             0.00074682
                     71,                 1.5487,                 1.4711,                  1.612,                0.43421,                 0.2227,                0.32161,                0.15204,                  2.534,                 2.4465,                 2.5063,             0.00073348,             0.00073348,             0.00073348
                     72,                 1.5232,                 1.4442,                 1.5994,                0.60632,                0.20275,                0.44136,                0.17858,                 2.5237,                  2.293,                 2.4995,             0.00072014,             0.00072014,             0.00072014
                     73,                 1.5346,                  1.427,                  1.584,                0.57818,                0.20988,                0.39777,                0.17527,                 2.4609,                 2.2312,                 2.4767,             0.00070681,             0.00070681,             0.00070681
                     74,                 1.5654,                 1.5563,                  1.664,                0.55451,                0.25404,                0.41954,                0.17395,                 2.5004,                 2.3657,                  2.559,             0.00069347,             0.00069347,             0.00069347
                     75,                 1.5239,                 1.4004,                 1.5875,                0.58712,                0.25356,                0.41836,                0.17212,                 2.5306,                 2.2799,                 2.5956,             0.00068014,             0.00068014,             0.00068014
                     76,                  1.518,                 1.3701,                 1.6026,                 0.5377,                 0.2284,                0.39417,                0.15042,                 2.5376,                  2.373,                 2.5897,              0.0006668,              0.0006668,              0.0006668
                     77,                  1.445,                 1.3533,                 1.5442,                0.52222,                0.23457,                0.40052,                0.18432,                 2.5524,                 2.4384,                 2.5884,             0.00065346,             0.00065346,             0.00065346
                     78,                 1.4714,                 1.3648,                 1.5725,                0.76989,                0.19134,                 0.4598,                0.19183,                  2.512,                 2.2733,                 2.5223,             0.00064013,             0.00064013,             0.00064013
                     79,                 1.4955,                 1.3766,                 1.5632,                0.48333,                0.22792,                0.36935,                0.14682,                 2.5347,                 2.3773,                 2.5453,             0.00062679,             0.00062679,             0.00062679
                     80,                  1.474,                 1.3265,                 1.5337,                0.52814,                0.25451,                0.41021,                0.17198,                 2.5329,                 2.3268,                 2.6064,             0.00061346,             0.00061346,             0.00061346
                     81,                  1.426,                 1.2753,                 1.5085,                0.51212,                0.24691,                0.37411,                0.17135,                 2.4835,                 2.2579,                 2.5436,             0.00060012,             0.00060012,             0.00060012
                     82,                 1.4582,                  1.303,                 1.5456,                 0.5599,                0.22061,                0.35978,                0.17122,                 2.5545,                 2.4129,                 2.5751,             0.00058678,             0.00058678,             0.00058678
                     83,                 1.4517,                 1.2845,                 1.5378,                0.39045,                0.26021,                0.32722,                0.14235,                 2.5835,                 2.3643,                 2.6557,             0.00057345,             0.00057345,             0.00057345
                     84,                 1.4104,                 1.3075,                 1.5158,                0.40686,                0.26068,                0.34071,                0.14308,                  2.549,                 2.3461,                  2.709,             0.00056011,             0.00056011,             0.00056011
                     85,                 1.4161,                 1.2774,                 1.4998,                0.43665,                0.21652,                0.33067,                0.15227,                 2.5259,                 2.4881,                 2.6004,             0.00054678,             0.00054678,             0.00054678
                     86,                 1.4146,                  1.266,                 1.5053,                 0.4506,                0.27968,                0.36453,                0.15662,                  2.595,                 2.5128,                 2.6414,             0.00053344,             0.00053344,             0.00053344
                     87,                 1.3875,                 1.2421,                 1.4998,                 0.4727,                0.22934,                0.33938,                0.13389,                 2.6172,                 2.5125,                 2.6486,              0.0005201,              0.0005201,              0.0005201
                     88,                 1.3932,                 1.2431,                 1.5065,                0.47222,                0.20988,                0.34356,                0.16194,                  2.474,                  2.399,                 2.4812,             0.00050677,             0.00050677,             0.00050677
                     89,                 1.3999,                 1.2511,                 1.4947,                 0.5366,                 0.2716,                0.41431,                0.17312,                 2.5092,                 2.2105,                 2.5241,             0.00049343,             0.00049343,             0.00049343
                     90,                 1.4466,                 1.2798,                 1.5874,                0.55942,                0.27208,                 0.4375,                0.17674,                 2.5184,                  2.303,                 2.5852,              0.0004801,              0.0004801,              0.0004801
                     91,                 1.3659,                 1.1792,                 1.5382,                0.38355,                0.24027,                0.33606,                0.16081,                 2.5424,                 2.3733,                 2.6317,             0.00046676,             0.00046676,             0.00046676
                     92,                  1.374,                 1.2186,                 1.5502,                0.47813,                0.32336,                0.40244,                0.16539,                   2.59,                 2.3528,                 2.6371,             0.00045342,             0.00045342,             0.00045342
                     93,                 1.3608,                 1.1599,                 1.5324,                0.51646,                0.29202,                0.42082,                0.19115,                  2.489,                 2.2647,                 2.5963,             0.00044009,             0.00044009,             0.00044009
                     94,                 1.3476,                 1.1498,                 1.5185,                 0.5672,                0.33476,                0.47768,                0.19668,                 2.4841,                 2.2709,                 2.5354,             0.00042675,             0.00042675,             0.00042675
                     95,                 1.2891,                 1.0924,                 1.4604,                0.47568,                0.27778,                0.40304,                0.18536,                 2.5136,                 2.3559,                 2.5202,             0.00041342,             0.00041342,             0.00041342
                     96,                 1.2932,                 1.0787,                 1.4444,                0.39833,                 0.2284,                0.33218,                0.14144,                 2.5223,                 2.4037,                 2.5812,             0.00040008,             0.00040008,             0.00040008
                     97,                 1.3125,                 1.1357,                 1.5005,                0.53333,                0.23457,                0.40351,                0.17872,                 2.5644,                 2.4144,                 2.6576,             0.00038674,             0.00038674,             0.00038674
                     98,                 1.2812,                 1.0394,                  1.459,                0.55281,                0.28263,                0.44987,                0.19212,                 2.6678,                 2.3463,                 2.8104,             0.00037341,             0.00037341,             0.00037341
