                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                 1.8429,                 1.8788,                  1.822,                   0.25,                 0.0641,                0.16483,                0.07411,                 2.4558,                 2.8773,                 2.3972,              0.0011554,              0.0011554,              0.0011554
                     33,                 1.7898,                 1.7948,                 1.7885,                0.72727,                0.08262,                0.38916,                0.13328,                 2.5942,                 2.7805,                 2.5669,              0.0011389,              0.0011389,              0.0011389
                     34,                 1.8229,                 1.8302,                 1.8314,                 0.8125,                0.07028,                0.44494,                0.20252,                 2.4514,                 2.8286,                 2.4552,              0.0011224,              0.0011224,              0.0011224
                     35,                 1.8157,                 1.8389,                  1.809,                0.67857,                0.07028,                 0.3745,                0.12036,                 2.5366,                 2.9305,                 2.5698,              0.0011059,              0.0011059,              0.0011059
                     36,                 1.8003,                 1.7835,                 1.7667,                0.68627,                0.16619,                0.42853,                  0.164,                 2.4041,                 2.6019,                 2.3632,              0.0010894,              0.0010894,              0.0010894
                     37,                 1.7659,                 1.7845,                 1.7505,                   0.25,                0.11538,                0.18894,                0.08566,                 2.4391,                 2.8061,                 2.4372,              0.0010729,              0.0010729,              0.0010729
                     38,                 1.7668,                 1.7661,                 1.7465,                0.38442,                  0.217,                0.31158,                0.12947,                 2.4706,                 3.4588,                 2.5195,              0.0010564,              0.0010564,              0.0010564
                     39,                 1.7371,                 1.6529,                 1.7241,                0.30396,                0.15385,                0.22436,                0.09232,                 2.4786,                 2.6638,                 2.4536,              0.0010399,              0.0010399,              0.0010399
                     40,                 1.7491,                 1.6746,                 1.7332,                0.60119,                0.20465,                 0.3891,                0.16793,                 2.4403,                 2.7193,                 2.4238,              0.0010234,              0.0010234,              0.0010234
                     41,                 1.7119,                 1.6767,                 1.7027,                0.89584,                0.15385,                0.21958,                0.10233,                 2.4962,                 2.7024,                 2.3858,              0.0010069,              0.0010069,              0.0010069
                     42,                 1.7063,                 1.6513,                 1.6946,                0.28947,                0.14103,                0.23283,                0.11729,                 2.5926,                 2.5731,                 2.5181,             0.00099036,             0.00099036,             0.00099036
                     43,                  1.687,                 1.6012,                 1.6799,                0.31818,                0.17949,                0.25757,                0.12498,                 2.4545,                 2.5216,                 2.4175,             0.00097386,             0.00097386,             0.00097386
                     44,                 1.6945,                 1.6192,                 1.7011,                0.30952,                0.16667,                0.23846,                0.13314,                 2.5027,                 2.7251,                  2.522,             0.00095736,             0.00095736,             0.00095736
                     45,                 1.6326,                 1.5687,                 1.6359,                0.30295,                0.14103,                0.21875,                0.11141,                 2.5738,                 2.7063,                 2.5576,             0.00094085,             0.00094085,             0.00094085
                     46,                 1.6546,                 1.5318,                 1.6464,                0.78947,                0.15954,                0.47124,                0.22143,                 2.4944,                 2.5795,                 2.4066,             0.00092435,             0.00092435,             0.00092435
                     47,                 1.6462,                 1.5578,                 1.6499,                0.84211,                0.17284,                0.49675,                0.27984,                 2.5202,                 2.5325,                 2.4957,             0.00090785,             0.00090785,             0.00090785
                     48,                 1.6401,                 1.5558,                 1.6615,                0.57273,                0.22934,                0.40556,                0.18296,                 2.4533,                 2.5615,                 2.5206,             0.00089134,             0.00089134,             0.00089134
                     49,                 1.6085,                  1.538,                  1.627,                0.66467,                0.19183,                0.38227,                0.19048,                 2.4548,                 2.4843,                 2.4404,             0.00087484,             0.00087484,             0.00087484
                     50,                 1.5852,                 1.5014,                 1.6313,                0.59034,                0.18471,                0.37259,                 0.1809,                 2.5465,                  2.405,                 2.5015,             0.00085834,             0.00085834,             0.00085834
                     51,                 1.6283,                 1.5082,                 1.6386,                0.63333,                0.22887,                0.44479,                0.20053,                 2.4633,                 2.3099,                 2.3979,             0.00084184,             0.00084184,             0.00084184
                     52,                 1.5544,                 1.4477,                  1.584,                0.49386,                0.20988,                0.33264,                0.14619,                 2.4935,                 2.4636,                 2.4215,             0.00082533,             0.00082533,             0.00082533
                     53,                 1.5777,                 1.4415,                 1.6019,                0.62326,                0.23552,                0.40895,                0.18768,                 2.4951,                 2.4102,                 2.4295,             0.00080883,             0.00080883,             0.00080883
                     54,                  1.535,                 1.4464,                 1.5777,                0.55147,                0.19088,                0.35658,                0.16949,                 2.4475,                 2.5178,                 2.4179,             0.00079233,             0.00079233,             0.00079233
                     55,                 1.5448,                 1.4416,                 1.5948,                0.65667,                0.18471,                0.42046,                0.20473,                 2.5159,                 2.5376,                  2.471,             0.00077582,             0.00077582,             0.00077582
                     56,                 1.5145,                 1.3983,                 1.5756,                0.64815,                0.12108,                0.36654,                0.21609,                 2.4961,                 2.7376,                 2.4171,             0.00075932,             0.00075932,             0.00075932
                     57,                 1.5247,                  1.377,                 1.5405,                0.63529,                0.12726,                0.36871,                0.19831,                 2.4359,                 2.6361,                 2.2936,             0.00074282,             0.00074282,             0.00074282
                     58,                 1.4955,                 1.3449,                  1.528,                0.74242,                0.26068,                0.49793,                0.22215,                 2.4291,                 2.5445,                 2.3752,             0.00072631,             0.00072631,             0.00072631
                     59,                 1.5056,                 1.3263,                 1.5623,                0.47314,                0.19281,                0.34305,                 0.1416,                 2.5194,                 2.6125,                 2.5693,             0.00070981,             0.00070981,             0.00070981
                     60,                 1.4613,                 1.3075,                 1.5072,                0.59412,                0.14672,                0.36912,                 0.1388,                 2.6357,                 2.4454,                 2.6044,             0.00069331,             0.00069331,             0.00069331
                     61,                 1.4781,                 1.3297,                 1.5514,                    0.6,                 0.1339,                0.37192,                0.19492,                 2.6261,                  2.609,                 2.5819,              0.0006768,              0.0006768,              0.0006768
                     62,                 1.4857,                 1.2966,                 1.5262,                0.47917,                0.16572,                 0.3232,                 0.1473,                 2.5576,                 2.8056,                 2.5512,              0.0006603,              0.0006603,              0.0006603
                     63,                 1.4451,                 1.2612,                 1.5015,                0.46286,                0.21747,                0.35374,                 0.1613,                 2.5383,                 2.8373,                 2.6248,              0.0006438,              0.0006438,              0.0006438
                     64,                 1.4355,                 1.2358,                  1.492,                0.48529,                0.21747,                0.36965,                0.17977,                 2.6004,                 2.8879,                 2.5622,             0.00062729,             0.00062729,             0.00062729
                     65,                 1.4117,                 1.2404,                 1.4874,                0.40347,                0.21652,                0.33172,                0.15909,                 2.5767,                 2.6141,                 2.5755,             0.00061079,             0.00061079,             0.00061079
                     66,                    1.4,                 1.2239,                 1.4733,                0.78899,                 0.2091,                0.49644,                0.21114,                 2.5901,                 2.5149,                 2.5835,             0.00059429,             0.00059429,             0.00059429
                     67,                 1.3651,                 1.1661,                 1.4397,                0.57527,                0.22934,                0.40744,                0.18449,                 2.6218,                 2.5052,                  2.605,             0.00057778,             0.00057778,             0.00057778
                     68,                 1.3944,                 1.1714,                  1.453,                0.55862,                0.24786,                0.40678,                0.17532,                 2.5999,                 2.4648,                  2.616,             0.00056128,             0.00056128,             0.00056128
                     69,                 1.3716,                 1.2001,                 1.4409,                0.58333,                 0.2037,                0.40238,                0.17196,                 2.5781,                  2.468,                 2.4672,             0.00054478,             0.00054478,             0.00054478
                     70,                 1.3743,                  1.152,                 1.4235,                0.54412,                0.25404,                 0.4083,                0.18054,                  2.636,                 2.3431,                 2.6585,             0.00052827,             0.00052827,             0.00052827
                     71,                 1.3446,                 1.1548,                 1.4237,                0.51087,                0.24074,                0.38243,                0.16806,                  2.659,                 2.4353,                 2.6405,             0.00051177,             0.00051177,             0.00051177
                     72,                 1.3135,                 1.1301,                 1.4155,                0.43111,                0.24169,                0.33845,                0.14473,                 2.5925,                 2.5731,                 2.5691,             0.00049527,             0.00049527,             0.00049527
                     73,                 1.3031,                 1.0724,                 1.3817,                0.46154,                 0.2792,                0.36834,                0.16055,                 2.5925,                 2.4716,                  2.608,             0.00047876,             0.00047876,             0.00047876
                     74,                 1.3029,                 1.0814,                 1.3903,                0.47947,                0.24122,                0.37342,                0.16163,                  2.528,                 2.4391,                 2.5036,             0.00046226,             0.00046226,             0.00046226
                     75,                 1.2838,                 1.0831,                  1.376,                0.46944,                0.22745,                0.36333,                0.16727,                 2.6522,                 2.4124,                 2.6279,             0.00044576,             0.00044576,             0.00044576
                     76,                 1.2858,                 1.0678,                 1.3781,                0.60131,                0.20275,                0.39085,                0.19332,                 2.6808,                 2.4568,                 2.5977,             0.00042925,             0.00042925,             0.00042925
                     77,                 1.2979,                 1.0813,                 1.3878,                 0.5543,                0.23409,                0.38713,                0.16701,                 2.7043,                 2.3745,                  2.684,             0.00041275,             0.00041275,             0.00041275
                     78,                 1.2737,                  1.045,                 1.3554,                 0.5625,                0.25309,                0.41133,                0.17285,                 2.6258,                  2.365,                  2.636,             0.00039625,             0.00039625,             0.00039625
                     79,                 1.2502,                 1.0337,                 1.3381,                0.44762,                0.25356,                0.35892,                0.17655,                 2.4875,                 2.5516,                 2.5226,             0.00037974,             0.00037974,             0.00037974
                     80,                 1.2465,                 1.0026,                 1.3495,                0.48913,                0.27303,                0.40865,                 0.1589,                 2.6418,                 2.4411,                 2.6839,             0.00036324,             0.00036324,             0.00036324
                     81,                 1.2396,                 1.0045,                 1.3359,                    0.5,                0.24786,                0.37887,                0.16895,                 2.5745,                 2.4902,                 2.6491,             0.00034674,             0.00034674,             0.00034674
                     82,                 1.2374,                0.99597,                 1.3221,                0.58125,                0.22709,                0.37453,                0.16127,                 2.6145,                 2.5431,                 2.6686,             0.00033023,             0.00033023,             0.00033023
                     83,                 1.2012,                0.96228,                 1.3152,                0.49242,                 0.2792,                0.40496,                0.17367,                 2.6797,                  2.507,                 2.7367,             0.00031373,             0.00031373,             0.00031373
                     84,                 1.2027,                0.97396,                 1.3269,                 0.5957,                0.21035,                0.34376,                0.16131,                 2.6781,                 2.4927,                 2.7856,             0.00029723,             0.00029723,             0.00029723
                     85,                 1.1702,                0.95304,                 1.3106,                0.49286,                0.27968,                0.39299,                0.15284,                 2.6479,                 2.4127,                 2.7664,             0.00028072,             0.00028072,             0.00028072
                     86,                 1.1713,                0.92611,                 1.2937,                0.50884,                0.29202,                0.41093,                0.16487,                 2.5859,                 2.4444,                  2.615,             0.00026422,             0.00026422,             0.00026422
                     87,                 1.1477,                0.92901,                 1.2767,                0.46568,                0.26686,                0.38206,                0.15699,                 2.6169,                 2.4268,                 2.6306,             0.00024772,             0.00024772,             0.00024772
                     88,                 1.1826,                 0.9354,                 1.2792,                0.77085,                0.24169,                0.41257,                0.17482,                 2.5973,                 2.5168,                 2.5979,             0.00023121,             0.00023121,             0.00023121
                     89,                 1.1517,                0.91579,                 1.2792,                0.51111,                0.28585,                0.42652,                0.18378,                 2.5548,                 2.5217,                 2.5644,             0.00021471,             0.00021471,             0.00021471
                     90,                 1.2213,                0.97102,                 1.3626,                0.45556,                0.22887,                0.36417,                0.15153,                 2.6467,                 2.4121,                 2.6652,             0.00019821,             0.00019821,             0.00019821
                     91,                 1.1255,                0.86722,                  1.292,                0.57621,                0.22042,                0.38205,                0.16952,                 2.6637,                 2.3439,                 2.7297,              0.0001817,              0.0001817,              0.0001817
                     92,                 1.1112,                0.83093,                 1.2714,                 0.5434,                0.27968,                0.43525,                0.17938,                  2.642,                 2.4304,                 2.6839,              0.0001652,              0.0001652,              0.0001652
                     93,                 1.0593,                0.82917,                 1.2391,                0.46563,                0.29202,                0.39694,                0.16039,                 2.6541,                 2.4083,                 2.7291,              0.0001487,              0.0001487,              0.0001487
                     94,                 1.0692,                0.81016,                  1.257,                0.43159,                0.26021,                0.36751,                0.16187,                 2.6106,                 2.4196,                 2.7169,             0.00013219,             0.00013219,             0.00013219
                     95,                 1.0359,                0.78365,                 1.2301,                0.42761,                0.26686,                0.36278,                0.16166,                  2.629,                 2.4414,                 2.7021,             0.00011569,             0.00011569,             0.00011569
                     96,                 1.0275,                 0.7633,                 1.2214,                0.36803,                 0.2735,                0.34329,                0.14963,                 2.6557,                 2.4804,                 2.7335,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     97,                 1.0312,                0.78494,                 1.2222,                0.37179,                0.27303,                  0.344,                0.15479,                 2.6309,                 2.4893,                  2.694,             8.2683e-05,             8.2683e-05,             8.2683e-05
